gene,HP22068_G11,HP22068_G2,HP22095_G11,HP22095_G2,HP22182_G11,HP22182_G2
GFAP,3,8.61284124,3,3,10,8
KIF18B,5,4,21.61871601,6,6,5
C1QL1,2088.470697,3338.359094,7241.290808,4549.353738,9391.970508,4877.078147
DCAKD,151.3561855,257.6827566,1094.938119,316.2288734,372.4752348,243.7013164
NMT1,1018.511969,1057.150963,2460.639477,1446.034761,3050.406509,1862.64567
PLCD3,31.05327164,27.11088523,65,30,45.25243146,48
ACBD4,97.99938778,130.4354069,199.6772388,62.42530587,205.0694097,133.196208
AC142472.1,77.64795883,114.2447052,199.629863,151.2156132,252.1570366,138.9153303
HEXIM1,475.7399374,604.6604483,858.5292616,481.9060537,1149.608428,647.0410975
AC138150.1,77.37609306,65.93109484,687.9393705,83.68575613,91.8127927,85.46770327
HEXIM2,82.60056312,209.5790809,253.3075945,259.8894397,334.2351053,232.9739697
AC008105.3,14,6.835373918,7.255543209,4.786523193,18,9.026447187
FMNL1,65.39754936,91.3014482,81.98937425,69.53906962,157.5857907,107.480654
AC008105.1,16,17,77,11.63352475,28,8.420814316
MAP3K14-AS1,26.34161851,32.73596721,113.9177883,22.30803957,34.26241242,24.89641304
MAP3K14,109.904904,156.0878586,1180.33245,86.49377263,161.9872788,141.1375941
ARHGAP27,58,57.89473798,90.74339414,41.87606109,111.7861947,103.3612303
PLEKHM1,187.26326,332.348924,446.8721699,291.6273996,506.8169094,535.9717286
AC091132.4,9.787733565,28,50.97214236,48.69242719,38.33695942,61.720237
MAPT-AS1,3,0,11.55693641,6,3.613178748,7
MAPT,168.0424558,321.4180107,820.003666,504.7134743,1200.037099,793.6705227
MAPT-IT1,3,6.596777634,13,3,36,18.06840438
KANSL1,1459.667906,1403.263649,5493.367047,1291.487983,2929.330515,3239.840296
CR936218.1,6,10.56537913,6,4,10,15.6646184
KANSL1-AS1,125.2059352,191.2592276,263.7170199,284.6374718,968.3277911,637.0835233
ARL17B,213.4667333,178.5139592,632.9746044,196.6324284,427.3320508,528.4948421
LRRC37A,26.23813343,34,155,45.72538283,46,46.16298132
LRRC37A2,98.80789526,62.06900968,427.4498181,96.5815034,179.1009994,304.8217417
ARL17A,176.7232389,176.6836121,799.7962497,276.1830129,373.6718089,369.2099136
FAM215B,83.07527061,109.2850563,93.271498,37.12441622,235.0302423,195.4901492
NSF,890.1430751,1284.821825,3067.513049,2222.073571,3832.193977,2893.372573
WNT3,17,32,22.65817662,23,33.01221166,53
AC005670.1,5,8,24,3,10,7
GOSR2,731.2273098,1021.305153,2119.392722,1335.916708,2302.892128,1504.816121
RPRML,9,15.13525965,13,5.384839425,9.202589585,7.182726476
AC005670.3,519.8667602,641.9427567,1486.152569,507.1463258,956.4618176,825.9586363
CDC27,613.3834184,842.6944673,3299.763033,1377.190193,2390.381022,1732.114342
AC002558.3,162.1684062,152.0460518,248.1853142,99.5850299,157.9018162,167.4169225
AC002558.2,3,2,21.01552298,0,0,3
MYL4,4,4.626513406,17,10.91822839,48.28173466,14
ITGB3,38,46.85296837,163.0521015,73.15353413,197.3619719,115.8708726
AC068234.2,1.722278741,13,86.84789519,11,15,7
EFCAB13,84.90931389,90.47338616,894.3035655,247.5493712,239.6413205,184.7077447
NPEPPS,1447.601582,1681.936921,3692.918814,1851.923303,2969.25592,2885.097385
AC025682.1,11.43515777,4.952970612,468.4115202,17.15304158,33,28.4803189
KPNB1,2217.394585,3381.567035,6205.73584,3652.100673,7671.988468,5442.169723
AC015674.1,6.834816822,2,8,0,0,1.651959582
TBKBP1,56.35707329,77.25341011,135.2806084,58.28422324,113.0555735,113.9691874
OSBPL7,118.1930932,92.69630135,122.3159115,102.3703317,108.5986654,80.36137305
MRPL10,252.4146291,447.2316285,633.4597787,562.2212651,998.4744031,698.896498
LRRC46,5.118825386,8.105934052,6.900991508,0.975501686,41.35334537,23.83399424
SCRN2,324.1863253,441.3291233,538.545951,374.5795878,749.3051366,411.9871819
AC018521.5,264.2341947,381.7872446,814.311538,555.0763452,1341.032091,585.5333223
SP2,127.8707931,172.6273821,399.0225542,172.8935859,330.5400009,248.8586558
SP2-AS1,43,55.53221868,263.472992,53.25535989,93.44321146,57.96595321
PNPO,392.7033738,424.7211939,841.5747795,682.5115291,1161.462579,691.1094846
AC018521.2,13,2.623384593,7,4,5.435786973,15
PRR15L,176.3525816,262.4977543,283.5143157,177.9805174,447.069843,196.9451932
CDK5RAP3,634.2470614,814.9432171,971.354874,800.7869147,1280.564512,1007.605608
AC018521.4,4,0,10,0,0,2.323443314
COPZ2,130.1660012,145.6543557,219.4563736,216.2469273,571.0033317,337.2242588
AC004477.1,11.79022559,14.99082254,42.13617525,42.38097656,132.8308593,103.4472305
NFE2L1,1037.32476,1443.770081,1780.159392,1519.59677,3547.853831,2745.138862
AC004477.3,11,3.089616067,12,7,3.88534236,2.728966755
CBX1,1087.22014,1582.776738,2323.590403,1919.68571,3826.259096,2577.543335
SNX11,112.5990419,253.1391649,441.3873684,241.7296469,461.2460792,362.4358569
SKAP1,25.53987065,57.9398788,50.42007233,22.10539878,40.97111396,29.4777713
THRA1/BTR,28.0473105,60.23806594,37,19,4,0
HOXB2,134.2266885,226.4320042,353.3655464,309.2544822,546.3584254,349.8670007
HOXB-AS1,18,19,52.40867553,39,67.13330154,64.40916164
HOXB3,101.5918439,75.42777709,128.2852378,119.9341932,158.057238,121.2659835
HOXB-AS3,19.13796858,26,49.10942119,28,74,33.09267011
HOXB4,47.95898038,48,108,53.76692954,180.0870788,106.4480827
AC103702.1,32,32.2654643,71,57,115.2143008,90.16214775
HOXB5,54,75.1108478,178.9434522,114.073739,438.7696484,179.4512866
HOXB6,57.83021833,68.72358161,144.2593326,121.3792922,375.5017725,158.267959
HOXB7,57.65137436,56.1923907,88.83038604,96.12911205,301.1414308,218.1850345
HOXB8,3,0,3.160523852,6,3,1
TTLL6,18.23826706,33,78.54702277,20,42.68995757,47.02154002
CALCOCO2,1775.352337,2703.971143,5774.901887,4914.867728,7255.706005,5147.682646
ATP5MC1,4231.731862,6125.720456,11508.43222,8718.437554,10979.31951,5707.002537
UBE2Z,776.9097994,1205.858538,1990.921927,1055.505573,2139.31811,1615.317698
SNF8,1702.338944,2794.160112,4342.877469,3126.283901,5980.433831,3262.271288
GIP,6,13,5,2,19.05769653,5
B4GALNT2,2,3,1,3,0,0
GNGT2,14.75691293,25,51.15893134,35.17335265,73.90613896,23.498982
ABI3,85.30547315,60.73189037,234.4695637,154.7643407,443.7522297,177.7444475
AC004797.1,11.44061966,5.820970087,1118.914919,5.298982061,8.701458313,11
ZNF652,919.9849681,1269.639353,3424.959273,1372.964675,2273.570653,1684.657712
AC091180.2,4,4,15,4,5,2
PHB,1999.32504,3357.914015,4583.201892,3622.553882,5768.511298,3392.81524
AC091180.3,3,0,10,0,1.196707664,3.856491884
NGFR,10,31,19.92346391,25,64.51696885,32
NXPH3,5,17,19,11,66.81525463,19.13054715
SPOP,678.4565221,1174.2973,2824.807663,1383.4748,2753.054925,1735.89925
SLC35B1,1224.449702,2030.567485,4064.865229,2739.491965,4821.188652,2474.078951
FAM117A,171.109522,254.8135969,824.8730246,377.4874273,635.6272499,411.6247419
KAT7,390.0037433,632.4874527,1019.108682,882.943494,1244.042316,1106.570002
FLJ45513,6,7,7,1.096032491,4,6
ITGA3,382.6418597,495.7135397,708.7505752,415.4072764,563.5711038,538.6496027
PDK2,197.6510883,356.4957392,407.8816236,315.990855,432.3390157,252.8083517
SAMD14,28,19.98609184,27.85251021,16.10961474,56.13539419,29.62867979
PPP1R9B,128.5889853,242.2048576,184.4648147,175.2308504,394.558322,251.0243849
SGCA,42.30020192,53.27975191,122.0207867,40.51346353,124.2852768,83.81123158
COL1A1,10891.41662,10074.35321,8767.664311,8241.700748,22974.67837,19669.95927
AC015909.1,1,3,6,3,12.20108424,11
TMEM92,19.08225156,45.1141739,36.89765961,68.58943488,32.4461933,57.83313047
TMEM92-AS1,4,0,6.930491847,4,5,9
XYLT2,90.11352897,116.0387142,130.0261282,40.05839745,73.30632965,51.99983909
MRPL27,1732.455222,2601.385643,3565.222634,3065.002656,4913.039988,2820.820987
LRRC59,734.0414763,1170.433622,1690.156475,1470.881081,2882.769873,2072.113058
ACSF2,29,42,61.16272594,46.44431842,52.96378279,48.30371914
CHAD,6,0,19,5,8,5
RSAD1,235.4926605,399.8360183,733.9871596,412.0534458,660.1772005,534.2811397
MYCBPAP,7,4,7,2,5.429663025,11
EPN3,59.21246114,41.58565683,44.2948978,31.19879647,25.65040231,30.58768404
SPATA20,208.6697609,272.0082737,217.3566165,165.9872922,300.8063783,248.3240314
CACNA1G,1.275299794,0,3,4,3,6
ABCC3,521.8806662,433.3252164,748.6682382,268.7578415,196.5686028,299.0480289
ANKRD40,329.3928804,443.3342221,854.6009224,536.0453154,917.0514166,762.7525166
AC005921.2,192.0770976,275.771618,229.5319518,157.0217674,292.740822,172.072242
LUC7L3,3692.955156,3936.623588,5691.743591,3945.584287,6693.691354,5733.133396
ANKRD40CL,3,0,4,3,6,6
TOB1,744.4286977,879.169176,1690.78823,1132.335847,1959.074597,1250.070469
TOB1-AS1,50.89255534,84.29699997,142.102461,98.05542103,128.6743863,142.9958927
AC005920.1,8,18,55,19.09558739,45,26
AC005920.3,11,11,10,9,21,9
SPAG9,2146.057014,2491.274011,4797.570896,3320.253978,6311.637887,5382.507767
AC005920.2,6,3,305.755086,0,0,3
NME1,2134.585084,3454.571405,5248.08676,4155.824123,6203.286442,3779.967875
NME2,10251.45556,17716.94266,31812.89228,27082.98442,38092.31919,23007.71159
MBTD1,180.9573744,182.1621805,1295.94381,143.6977254,410.9240031,314.5759758
AC006141.1,217.617234,177.4234657,259.9544083,174.7653574,241.6676498,176.8645273
UTP18,545.660975,963.5856267,1924.747136,1532.698705,2425.936235,1817.712297
CA10,33.59476418,55.71670397,836.1815703,62.69480018,29.02711693,26
TOM1L1,626.9355109,1009.012682,3080.129444,1150.646742,1477.973406,1178.353047
COX11,1004.15709,1554.389717,3021.781351,1897.267258,2894.918652,1926.441642
STXBP4,377.4782766,395.8738785,2527.418894,462.7698691,792.5250445,629.0840625
HLF,279.7239169,512.9614073,653.8609638,501.1990116,407.4588449,590.9283867
AC007638.2,13,12,11,9,15.19481679,13.58549206
AC007638.1,8,5,5,0,0,2
MMD,349.7238463,437.9277489,786.5288298,620.8514511,1112.338009,695.8404621
TMEM100,27.10546082,31,34.47213056,43.61549864,40.0506967,17.88619361
PCTP,145.7771814,180.5154299,327.3385452,176.5874462,395.994466,280.1258137
NOG,5,7.062507766,4,10,23.91387451,40
C17orf67,80.74699676,132.4842316,256.5761938,128.6301186,485.1246118,505.7831641
DGKE,315.1987472,368.6988822,891.3973578,664.6672709,1359.220256,946.6939147
TRIM25,450.428364,551.7727685,566.6015126,421.722616,950.1202253,724.942009
AC015912.3,25.25740352,21.32440504,71.37264829,26.03939742,217.9152857,76.27613517
COIL,727.9406753,989.890484,1160.644873,1084.924346,2221.437329,1463.739698
SCPEP1,670.5889517,1009.574106,1677.725656,1122.632451,2326.496326,1598.246881
AC004584.3,10,7,13,2.519094709,21,11.5355358
AC007114.1,91,110.2450822,311.1510166,214.7755147,212.3332471,153.2314669
AKAP1,419.623779,561.8903622,715.0155459,556.075429,857.2067905,677.5998202
AC007114.2,137.620819,98.32833835,87.09097961,35.13062789,38.28670427,80.20009145
MSI2,1624.129491,2019.828412,7192.129382,2612.013813,4964.752965,3509.389711
AC015845.2,2,4,65.39900505,0,13,12
MRPS23,1128.551277,1912.803855,2950.552505,2566.835719,3943.04883,2344.152911
CUEDC1,389.2454494,437.3211005,1377.886132,403.5669636,588.9484603,558.0812056
VEZF1,938.9554167,1390.888757,2250.126537,1729.007769,3160.555015,2520.042933
AC015813.1,197.6525666,170.3561472,292.4344808,97.33807306,163.6494313,166.7427978
SRSF1,1012.097303,1318.922892,2117.429555,1472.500793,2839.37506,1938.438509
DYNLL2,932.355793,1323.64482,2090.273541,1444.569385,3811.750551,2546.314371
AC005962.1,3,5.235097683,10,3,7,7
MKS1,91.03629931,145.8410676,205.7590144,142.4058345,205.1474165,152.6501084
LPO,4,10,17,12,6,16
AC005962.2,17.0282909,20.83089784,18.21852161,32,90,66.04729728
MPO,2.000361024,2,0,0,5,0
TSPOAP1,69.56125909,109.870685,275.1486587,105.0761028,55.21387984,113.5319811
TSPOAP1-AS1,16,12,195.8814193,21,31.90256081,19
AC004687.1,7.67257967,15.8371468,9.665646679,20.78375708,53.88012929,18.77335919
SUPT4H1,1222.184702,1892.16918,2162.809112,1870.441142,3216.889657,2023.378834
RNF43,205.4074512,211.3117204,367.466164,175.6771343,345.4468227,281.2113305
MTMR4,344.8005115,469.4130571,621.6981109,369.2555393,431.8321675,461.9687359
SEPTIN4-AS1,8,10,47,11,19.36750532,22
SEPTIN4,30,34.72745557,73,65.63560466,89.00008634,67.20362271
TEX14,5,5,18.06358737,3,7.998997803,12
RAD51C,431.6530985,651.7232731,928.3161965,829.6712568,1358.142985,724.4107724
PPM1E,98.23895295,146.3170831,2700.960476,132.9222729,472.5864777,294.7268863
AC100832.2,19,22.30000249,31,6.618749032,29.44136519,19.02390178
TRIM37,520.5515714,666.2081716,1639.296144,1020.281551,2030.586352,1528.941208
AC099850.1,18,20.436457,51,13.85753775,54.25247897,39.8896115
SKA2,493.1859088,723.5319407,1171.45979,866.7795458,1407.288936,926.5660699
PRR11,23,23.59629428,33.37173752,24.61186748,57.47187607,47.06364099
SMG8,95.96109391,175.8833696,243.8312166,174.8934536,429.4379464,310.4002644
GDPD1,62.32333861,93.79483164,254.704981,75.79490824,214.3268021,114.8555321
YPEL2,824.8924227,1218.535991,2098.472391,1252.94164,2903.530889,2338.607111
DHX40,764.5158036,985.3633563,1353.044311,1037.494981,2672.848389,2020.410651
AC091271.1,272.7185551,479.7949817,466.838699,436.991064,1119.490035,549.0852334
CLTC,3430.167685,5160.953512,9759.694955,6358.252044,12318.0975,8695.518199
PTRH2,592.6903691,830.7433243,1808.338173,1024.653742,1933.656185,1159.134101
VMP1,3669.54237,3233.972834,3792.843143,2318.187321,4256.443744,3942.757924
AC040904.1,7,2,5,4,1.779124591,3
TUBD1,159.7743048,188.1984751,489.1951347,163.7806856,414.5488517,317.0148305
RPS6KB1,422.049901,522.3085993,1295.590695,553.6818272,1059.973124,782.8415717
RNFT1,216.0548208,246.399065,415.9454931,261.6454319,552.9329672,463.0019476
RNFT1-DT,31.96513894,91.9243225,104.4426376,62.59435479,177.3455243,79.61157063
HEATR6,191.9967774,258.6703425,472.4339447,330.9246347,510.7412855,389.8408156
AC025048.4,4,6,23.13778996,6.513184272,29,17
AC025048.2,49,63,131.3151202,76,153.7145363,94.48846956
CA4,18.11405374,25.44309641,226.1368693,196.7608473,149.5813478,60.16481667
USP32,249.9153178,364.6205751,2107.113833,384.0385537,756.5113979,847.2031876
C17orf64,3,0,10,0,4,5
APPBP2,582.604671,919.3748389,3000.258299,1059.141051,1804.22526,1348.801492
AC011921.1,25.92891868,21,90.91595845,43.50506692,61.04138456,58.33005657
PPM1D,125.0377451,220.1391848,906.153958,284.4950318,515.7225988,343.3228452
BCAS3,81.69222303,106.188294,3034.691778,142.9134308,250.5260298,205.9054727
AC005884.1,2,7,60.12293763,10,5.589352766,5
AC005856.1,63.76570211,62.12388412,137.7606856,48,46.87804095,65.2966734
TBX2-AS1,26,13.78795091,54.67281418,27.86211846,66.01322284,61.29837033
TBX2,70.92131295,86.4502968,193.4699278,137.7526811,310.9452381,135.6852442
C17orf82,7,8,17.00021636,16,16.87323278,13.48167451
NACA2,12,14.28521711,10.2704385,24.16956426,44.49284524,5.586053575
BRIP1,8,7,64,4,9,7
INTS2,208.5933695,273.6902391,618.8251063,271.2309874,610.297042,462.1558372
MED13,791.0039013,1159.142867,4183.164489,1220.508467,2453.095668,1944.372626
AC018628.2,7.927359185,8,155.9004868,10,8,15
EFCAB3,2,3,5.837465882,4,6.966238598,20.89539784
METTL2A,221.0241628,371.9188266,686.7205651,496.7475824,922.3497499,615.3684966
TLK2,571.6581692,779.4097761,2189.957172,1025.732319,2261.074528,1688.131637
AC008026.3,9.693325114,6,9,7,5.162525906,15
AC080038.2,1.407259125,0,4,1,2,1
AC080038.1,11.14698835,10,21,23.09171442,32.35063338,16.44196408
MRC2,521.2277086,346.9008269,419.1125899,281.9101682,724.1992821,691.0141315
AC005821.1,8.279728678,14.59274048,21.17140064,7,40.14433014,22
MARCH10,21.46316072,51.67014068,68.54585538,29.66228413,139.1424781,80.28214017
AC005972.3,8,2,16.50712396,9,14,2.126863062
TANC2,708.5971802,810.5444285,6796.27625,657.5707045,1500.548948,1333.763895
AC015923.1,29,10.40923431,1112.557565,8,3.617737246,24
AC005828.2,4,3,0,0,2,2
AC005828.1,2.170992078,0,107.7225755,0,3,2.101982529
AC005828.3,6.103336623,9,28,6,13,7
CYB561,509.6650803,761.9648467,1531.289934,1123.827856,2066.621846,1060.691164
ACE,123.7868813,134.7030012,356.9588175,174.062345,541.7500284,211.508745
KCNH6,450.1559741,571.9134311,1249.359937,680.2049313,579.5258596,353.9602462
DCAF7,965.3549296,1356.166093,3437.784078,1523.027017,2919.262095,1853.092315
TACO1,245.5806775,488.3440618,696.6149436,482.2996285,1302.846191,712.4318716
MAP3K3,147.3725155,185.8610262,671.9839369,184.2205414,457.0786348,306.7476362
STRADA,261.7322074,355.0559029,835.7701407,233.2166931,441.89669,391.6005928
LIMD2,143.75904,157.0880703,99.56061833,101.4911899,293.545067,223.5489532
CCDC47,1938.650904,2816.517339,4618.445064,4172.140341,8472.694998,6367.617918
DDX42,911.8430601,1396.341578,2162.598381,1806.535281,3227.581942,2578.014751
FTSJ3,355.6721821,394.6330232,524.0374709,398.1866003,854.6564873,593.4240449
PSMC5,2864.559154,4202.384196,6403.368597,4695.960344,8605.267138,4992.00134
SMARCD2,247.9586209,408.8592642,571.41507,394.3670376,779.3966717,429.5256041
CD79B,6.040538979,13,21.18180022,18.12826906,52,32.03950147
PRR29-AS1,12,11,10,7,15,18
ICAM2,159.8722811,283.4835295,522.3577267,313.338984,1368.626332,599.638396
ERN1,238.6240654,339.6905653,641.6049754,263.572366,551.2937604,625.7072047
AC005803.1,2.264728528,4,26,3,2.09781989,1.362300056
SNHG25,207.5346113,282.7520979,271.5125031,409.4674503,350.9213991,145.7223397
TEX2,277.8990551,360.9142309,1008.571756,347.8012439,684.370028,585.0568135
PECAM1,236.9992194,511.0366934,1518.615969,631.9594099,4252.973435,1245.973177
MILR1,20,21,31,29.37201987,38.37365351,33
POLG2,151.4323589,194.751306,414.9490068,220.8794845,325.9749913,261.0423401
DDX5,12372.17343,13792.9598,17301.74469,12819.9306,26805.27827,20165.24023
CEP95,403.8091081,417.5025104,1066.173004,440.2501518,799.9460313,910.811892
SMURF2,495.1670217,500.3175887,2180.356948,560.8045149,1127.311577,721.718215
LRRC37A3,74,96.60930031,762.9879097,79.94471346,98.15082754,126.0510175
AC037487.1,21,14.04400916,22.42997687,11,12,35
GNA13,372.239979,685.24596,1935.375724,723.7872398,1658.939843,1458.99279
AC037487.2,8.867913153,10,31,16,11.34161831,33
RGS9,1005.069487,1559.529789,4369.412053,2517.178466,4408.746835,3571.054122
AXIN2,48.9214614,48.2827574,64.55002697,54.51087058,122.201793,93.18384781
CEP112,247.1287163,357.4862748,2627.727038,238.1023234,561.9708378,468.2011071
APOH,544.5414026,931.5248089,978.7272238,856.3699989,2142.641077,1558.293012
PRKCA,283.0207989,401.0281933,2792.768005,357.6226867,724.4052669,666.5831405
PRKCA-AS1,4,7,240.4269122,3,3,9
CACNG4,178.9194262,264.7926349,908.4400946,283.210186,366.8825296,232.7560148
AC005544.2,3,2,5,5,7,4.661861088
CACNG1,6,5.899737918,26,8.884357826,4,6
HELZ,962.154656,1249.213954,4614.507559,1206.139956,2355.297265,2091.377575
AC007448.5,23,23.09168443,72.16377788,34,44.39259294,39
AC007448.4,11.7908338,15.74922632,54.29466543,26.28465284,72.59433865,27.58508036
PSMD12,1431.470241,2178.665382,3511.489304,2789.853408,6845.732853,4596.585804
PITPNC1,559.1369267,987.569442,9752.443712,1011.04409,2915.51657,2001.380911
AC110921.1,12,6,13,17,21,15
NOL11,383.7419649,729.4961916,1190.2409,720.1978623,1566.749355,1133.825721
BPTF,3230.974276,3937.123378,9249.913248,4232.934763,8484.821441,6960.425338
AC134407.1,3.358529126,8,7,0,0.881872412,0.469783352
C17orf58,213.8616459,411.6148669,645.0907251,716.6492072,623.542756,529.3731185
KPNA2,461.8758212,730.4731083,1322.510026,687.9538558,1344.892047,803.7435262
AC145343.1,15,9.549778256,10.39020649,24,43.11009393,34
AC005332.6,199.823715,339.1452283,407.6768457,403.249636,505.6604881,397.7404698
AC005332.3,56.30235942,33.95427051,54.10642109,54.3225023,46.56760782,22.26961303
AC005332.5,23.47113951,44.28082474,53.49587443,16.70689832,38.87140069,48.91153536
AC005332.7,3,6,3.945143965,17,6.534780186,21
AC005332.2,4,3.401291045,0,8,6,7
AC005332.4,22,28.5169916,40.33720323,30.23062011,84.19597962,74.41964755
