"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MTFP1",0.013600481539379,-0.297188427958069,0.252,0.372,1
"TRIB3",0.0136188175040107,-0.311636618501343,0.105,0.195,1
"COL6A3",0.0138138626261005,-0.533352422140167,0.206,0.327,1
"PRELID1",0.0139266547394849,-0.384055920302332,0.601,0.69,1
"COL4A2",0.0139402400150723,-0.549351827443705,0.916,0.956,1
"EIF5A",0.0139459140486333,-0.460734369469358,0.643,0.761,1
"ATP6AP2",0.0140243059314108,-0.283554167684074,0.517,0.637,1
"CYGB",0.0140571566981173,-0.55660381201191,0.71,0.77,1
"TNFAIP3",0.0141408788687554,-0.311533331123099,0.046,0.115,1
"BTF3",0.0141481020401157,-0.409390271911565,0.819,0.876,1
"NSA2",0.0145053462792472,-0.311179861517162,0.542,0.646,1
"HLA-B",0.0145196340483292,-0.328052322086326,0.891,0.894,1
"MXRA7",0.0145903481962357,-0.370593475624677,0.399,0.513,1
"NDUFS5",0.0146538770136082,-0.298753813024057,0.752,0.832,1
"BAZ1B",0.0146741156343059,-0.288178803370546,0.277,0.389,1
"PPP1CA",0.0147111954605277,-0.356238078149938,0.462,0.575,1
"NES",0.0149784489232433,-0.487386988419981,0.462,0.549,1
"SF3B6",0.0151706926150863,-0.35849204958425,0.643,0.752,1
"GARS",0.0152138271667471,-0.318331311994748,0.294,0.416,1
"SNHG6",0.0153044581492323,-0.317844464119458,0.555,0.699,1
"ITPRIPL2",0.0153723585198495,-0.476385439956075,0.424,0.522,1
"IMMP2L",0.0153854029965016,0.323480151102063,0.239,0.133,1
"RPL38",0.01539535996797,-0.526911637795687,0.908,0.947,1
"NTMT1",0.015478837192914,-0.359769203225452,0.324,0.434,1
"EIF3D",0.0156993056259591,-0.266998664881724,0.399,0.531,1
"RPL34",0.0159803044651795,-0.452260098077466,0.924,0.92,1
"C19orf53",0.0160867715717004,-0.436111578372129,0.706,0.805,1
"PRDX6",0.0162437905810939,-0.359792905223812,0.613,0.743,1
"ERH",0.0163102938881639,-0.321683059568084,0.639,0.735,1
"DARS",0.0164425656263293,-0.287453996635712,0.366,0.487,1
"ADAMTS9-AS2",0.0164809150988421,0.314176454061565,0.172,0.08,1
"HNRNPF",0.0164910922260154,-0.292195893564713,0.458,0.584,1
"PFKP",0.0166302473796514,-0.305226417646549,0.206,0.31,1
"VDAC1",0.0166528814130184,-0.460230116424048,0.601,0.611,1
"TMEM30A",0.0166784906866206,-0.273741140959281,0.34,0.46,1
"METAP2",0.0167484671995676,-0.297111689147294,0.429,0.549,1
"TXNDC15",0.0170530634570824,-0.250672920162452,0.277,0.389,1
"SUCLG1",0.0171464826192232,-0.270652307481031,0.366,0.504,1
"HLA-A",0.0172258863754821,-0.457200737265597,0.887,0.929,1
"UFL1",0.0173643114883522,-0.301270524623661,0.248,0.354,1
