"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SUMO1",3.21502489145353e-16,-0.384418799915987,0.358,0.537,8.23271423954505e-12
"DUSP23",3.375156689285e-16,-0.425868132885052,0.263,0.443,8.64276373425211e-12
"TXNL1",3.39157961037018e-16,-0.414400822330002,0.363,0.53,8.68481790827493e-12
"ANAPC11",3.39485184300204e-16,-0.566723748715055,0.405,0.557,8.69319711437533e-12
"LINC01829",3.49481531463183e-16,0.352766218846107,0.23,0.095,8.94917357617774e-12
"HLA-E",3.56436825750161e-16,-0.541055691531852,0.472,0.635,9.12727779698438e-12
"OCIAD2",3.60193464602801e-16,-0.475050028385239,0.451,0.626,9.22347404808392e-12
"LCN2",3.97240214734693e-16,-1.36376195188067,0.785,0.829,1.01721301787113e-11
"MRPL21",4.14981765098053e-16,-0.325705862942447,0.252,0.433,1.06264380588659e-11
"SARAF",4.22243896962318e-16,-0.398166475694686,0.58,0.712,1.08123994695141e-11
"TKT",4.64131106543087e-16,-0.650334500596647,0.407,0.576,1.18850052452488e-11
"CFL1",4.75539170150004e-16,-0.632790278695704,0.563,0.69,1.21771315300312e-11
"PARK7",4.85852277845822e-16,-0.503967877819288,0.487,0.641,1.2441219278798e-11
"SAMD12",4.91085128235409e-16,0.749073077530399,0.481,0.325,1.25752168787241e-11
"RPS15A",4.93100580586923e-16,-0.600328778352838,0.605,0.723,1.26268265670893e-11
"IER2",5.0736076346708e-16,-0.555753633934063,0.544,0.697,1.29919870701015e-11
"PCED1B",5.1878435576491e-16,0.361776927141775,0.166,0.046,1.32845109980721e-11
"RPL9",5.27021733904066e-16,-0.51427491265819,0.638,0.763,1.34954455400814e-11
"AHCYL2",5.27836035948182e-16,0.291962518084397,0.199,0.07,1.35162973725251e-11
"CCT2",5.40056737850443e-16,-0.349393403863733,0.341,0.52,1.38292328861363e-11
"COA8",5.43903186716942e-16,-0.308780134774796,0.27,0.458,1.39277289022607e-11
"SLC25A6",5.44413391003068e-16,-0.480022963083933,0.492,0.651,1.39407937034156e-11
"LSM8",5.68846193612709e-16,-0.300696266487083,0.319,0.496,1.45664444798406e-11
"POLD4",5.74943254751287e-16,-0.369309643508085,0.383,0.572,1.47225719244162e-11
"ZHX2",5.84823280524645e-16,0.404071250124148,0.254,0.112,1.49755697443946e-11
"TMEM14C",5.90762815935131e-16,-0.415937640081378,0.379,0.564,1.51276634276509e-11
"FIS1",5.96555904393393e-16,-0.432020889982833,0.414,0.584,1.52760070438016e-11
"SMIM15",6.0320638500739e-16,-0.290149070091324,0.242,0.414,1.54463059008842e-11
"CHCHD2",6.11011618790542e-16,-0.616223701820809,0.567,0.688,1.56461745223694e-11
"NDUFA11",6.26222746647904e-16,-0.459313139207635,0.437,0.606,1.60356858734129e-11
