"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MAGI1",4.32081767190175e-06,0.607995627893934,0.588,0.389,0.110643178124388
"ARPC1B",4.35619052139062e-06,-0.268648853245758,0.945,0.953,0.11154897068125
"ATG7",4.92064247566161e-06,0.323586395340029,0.329,0.153,0.126002891874267
"SMYD3",5.3315976078666e-06,0.321405372453412,0.324,0.153,0.13652621994464
"AC093817.2",6.00964827503071e-06,0.252470705410926,0.101,0,0.153889063378711
"BID",6.11209210791805e-06,-0.451119286201628,0.576,0.726,0.156512342607457
"PTMA",6.25236503567344e-06,-0.311622366569114,1,1,0.16010431146849
"CCDC85B",6.60952947830361e-06,-0.301526612333421,0.952,0.963,0.16925022135092
"PSMA5",6.85364172111508e-06,-0.253347048425676,0.736,0.858,0.175501203552594
"SIPA1L3",7.54805514310793e-06,0.268113195965079,0.269,0.111,0.193283048049565
"CD55",8.73855510218297e-06,-0.353956755838007,0.765,0.847,0.223768180501599
"SBF2",9.80377357017934e-06,0.314920483595031,0.348,0.174,0.251045229811582
"AMBRA1",1.04786106987542e-05,0.304355811749415,0.319,0.147,0.268325784163
"ELL2",1.32805740810582e-05,0.304317270677407,0.221,0.074,0.340075660493658
"LDHB",1.34484904290908e-05,-0.261947976305853,0.899,0.926,0.344375494417727
"NANS",1.49098159486908e-05,-0.323798538442702,0.427,0.6,0.381795656998126
"NEAT1",1.55610645535774e-05,-0.543068168394986,0.863,0.932,0.398472180023458
"DOCK4",1.63079601349487e-05,0.692011268730177,0.772,0.621,0.417597935175631
"RPS17",1.65390817361761e-05,-0.273819196097247,0.966,0.968,0.42351626601826
"RIN2",2.37406776988806e-05,0.433579228559449,0.537,0.405,0.607927533835236
"HOTAIRM1",2.41217469521753e-05,-0.348689154154715,0.393,0.563,0.617685574204352
"CD9",2.64496846274959e-05,-0.422496037895857,0.969,0.963,0.677297074256288
"FTX",2.71581988680104e-05,0.29907267972378,0.439,0.263,0.695439998413142
"EIF4EBP1",2.9746436923576e-05,-0.514323879540108,0.65,0.774,0.76171701030201
"BSCL2",3.26211105392203e-05,0.277499821852045,0.264,0.126,0.835328777577814
