"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ATP5PO",0.00290973445162625,-0.319408858907623,0.459,0.608,1
"NDUFA12",0.0029997325319904,-0.278733456042419,0.422,0.595,1
"KLF6",0.00301311574693264,-0.353827175290371,0.22,0.392,1
"DNAJB1",0.00302483901579435,-1.1005836772438,0.11,0.266,1
"RPS16",0.00321695681658715,-0.330754763579807,0.972,1,1
"CALM2",0.00326821657655068,-0.279688493145178,0.633,0.835,1
"SLC24A3",0.00336475929054374,0.484902845514088,0.257,0.101,1
"HNRNPA2B1",0.00347489684819563,-0.359754699385286,0.761,0.949,1
"MRPL51",0.00361569235575358,-0.309686134232469,0.339,0.506,1
"C9orf78",0.00379601937511991,-0.264697158739157,0.229,0.392,1
"ATP6V0C",0.00387245185060251,-0.307898201754944,0.385,0.532,1
"RSRP1",0.00391935816683919,-0.277124537850332,0.211,0.38,1
"RPL7",0.0040673747605993,-0.348734256484952,0.982,1,1
"RPL24",0.00417350247596202,-0.293909116194794,1,1,1
"RPL7A",0.00428210148198285,-0.282938755122545,1,1,1
"RNASEK",0.00433603972475481,-0.676716210961125,0.679,0.797,1
"RPL13",0.00439327469255803,-0.272045175321574,1,1,1
"CUTA",0.00457871827271485,-0.453977971533955,0.367,0.519,1
"RPL32",0.00474268710860564,-0.292883464126969,1,1,1
"JUN",0.00477401627953369,-0.368307206696341,0.138,0.291,1
"NCL",0.0051309373535586,-0.388439834065203,0.56,0.747,1
"PTMA",0.00547201210044857,-0.284590067793186,0.991,1,1
"VIM",0.00558719765190646,-0.298474239226509,0.972,0.987,1
"COX6A1",0.00568885666303939,-0.340898506448198,0.587,0.772,1
"EEF1A1",0.00570500395547762,-0.306491381145357,1,1,1
"IRF2BP2",0.00576373927461237,-0.346587469823482,0.165,0.316,1
"HIST1H4C",0.00577645224328404,-0.437605422268724,0.431,0.608,1
"PRDX5",0.00594393190670082,-0.360760830163071,0.321,0.557,1
"NDUFA13",0.00599838280964541,-0.340938364837777,0.688,0.861,1
"CYSTM1",0.00639927392584493,-0.303717841373111,0.266,0.456,1
"DCTN3",0.00649479044350611,-0.33880503050649,0.239,0.38,1
"CD63",0.00656024714538037,-0.42094421349612,0.927,0.962,1
"CST3",0.00661890576116679,-0.478897662154925,0.771,0.861,1
"MRPL40",0.00677497588864169,-0.377887266748214,0.147,0.278,1
"RPS3",0.00678432508318466,-0.267786375145972,0.982,1,1
"NACA",0.00684002498315951,-0.285070885463475,0.982,1,1
"DYNLRB1",0.00706969078134066,-0.254792002258319,0.349,0.494,1
"MYL12B",0.00721057698498937,-0.299408211719034,0.844,0.911,1
"RPLP1",0.00724159325281077,-0.261709434862011,1,1,1
"RPS5",0.00741977187229555,-0.31881923570557,0.963,1,1
"BTG1",0.00744208899557417,-0.475142436463298,0.596,0.747,1
"EIF1",0.00753347848768301,-0.473685687072874,0.927,0.949,1
"ACTB",0.00760190195252697,-0.520847369839565,0.963,0.987,1
"THBS1",0.0077216663511142,0.502739742241245,0.303,0.139,1
"RPLP0",0.00788336129008261,-0.29526366702216,0.853,0.962,1
"B4GALT5",0.00840855259645482,0.288536453929807,0.275,0.127,1
"AL390957.1",0.00854590026640275,0.357842357019349,0.266,0.114,1
"RPL27A",0.00885397879765201,-0.313113818184826,0.982,1,1
"BTG2",0.00931076191822593,-0.468466303110117,0.624,0.785,1
