"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NNMT",2.56097987465355e-06,-0.336067641854244,0.654,0.759,0.0655790116502534
"EIF1B",2.5680399197434e-06,-0.339658125937809,0.63,0.728,0.0657597982248692
"LAPTM4A",2.60502998331012e-06,-0.291921712299798,0.686,0.787,0.0667070027826223
"ACSL3",2.63246834622135e-06,-0.349941925598224,0.45,0.564,0.0674096169416902
"RBP1",2.63677226348064e-06,-0.468867618265904,0.642,0.708,0.0675198273509487
"SLK",2.65222071145149e-06,-0.252896640075833,0.403,0.533,0.0679154157581383
"IGFBP2",2.70094756701599e-06,-0.556289442612869,0.191,0.3,0.0691631643485785
"ATP5MC2",2.72252221305302e-06,-0.302050844377316,0.716,0.783,0.0697156263096487
"RRAGA",2.72474179176774e-06,-0.278492882057847,0.516,0.649,0.0697724630617965
"HM13",2.74768715842229e-06,-0.344311510004733,0.632,0.722,0.0703600250657197
"PIK3R1",2.86624575063447e-06,-0.337913783755889,0.385,0.507,0.0733959549364969
"SEC62",2.87406762937386e-06,-0.272176128963814,0.708,0.787,0.0735962497853764
"BLVRB",2.88469004957504e-06,-0.293939173392444,0.522,0.647,0.0738682580994681
"MYC",2.92546883243757e-06,-0.282900795397295,0.302,0.432,0.0749124803922289
"CYSTM1",2.92870148017064e-06,-0.295180454458451,0.668,0.763,0.0749952588027296
"PCMTD1",3.00770289658386e-06,-0.28580881320616,0.459,0.568,0.077018248072823
"CACNB2",3.0669565639937e-06,0.425188969759357,0.11,0.037,0.0785355567341866
"IGBP1",3.15921566441989e-06,-0.252483760636961,0.487,0.613,0.0808980355188001
"LONP1",3.17645103285308e-06,-0.282378699160223,0.349,0.465,0.0813393815982689
"CNIH1",3.19350696736814e-06,-0.2814847980584,0.513,0.621,0.0817761329133959
"SCG3",3.20489012382454e-06,0.568037296307748,0.104,0.034,0.0820676214007749
"MAP4K4",3.2436079733447e-06,-0.35990804240759,0.639,0.728,0.0830590693734378
"SERPINE1",3.32221285801829e-06,-0.346592728664457,0.683,0.781,0.0850719046552743
"CAPZB",3.37959950478527e-06,-0.261078831465323,0.708,0.785,0.0865414045190364
"LINC01578",3.43830756131313e-06,-0.310713476064324,0.586,0.71,0.0880447417225452
"FIS1",3.47100244463644e-06,-0.302292632129235,0.654,0.732,0.0888819595998053
