"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"FTX",6.21351031340144e-05,0.277922087695209,0.404,0.26,1
"SIPA1L2",6.89933429509988e-05,0.404542755984889,0.422,0.294,1
"EBF1",6.97344574268114e-05,0.278119605877404,0.249,0.122,1
"SOD2",7.00872623369333e-05,0.331284447506284,0.385,0.229,1
"SNX29",7.43807889183672e-05,0.285152711515755,0.318,0.195,1
"SIL1",8.50900121159087e-05,0.290777389042104,0.323,0.202,1
"SERPINB1",8.63018559243785e-05,-0.447215097111202,0.375,0.496,1
"CDK17",9.24504433081079e-05,0.353322920841232,0.544,0.389,1
"MAST4",9.42426106922898e-05,0.332202364504032,0.479,0.34,1
"ZFAND3",9.42910832899181e-05,0.267486667979325,0.43,0.286,1
"MT-ND3",0.000101579792550566,1.17901756682719,0.6,0.489,1
"RBMS3",0.000107745889945055,0.2667600363782,0.288,0.153,1
"SAMD12",0.000121914717104121,0.400850395616676,0.288,0.168,1
"TEAD1",0.000122720878336643,0.277776409232382,0.353,0.221,1
"MAN1A1",0.000130111718134692,0.264117242692309,0.306,0.168,1
"SMARCA2",0.00013895665849017,0.403154402698661,0.408,0.286,1
"MECOM",0.000153606611154473,0.520491943246395,0.574,0.439,1
"CXXC5",0.000153742645674812,0.286952606339434,0.185,0.084,1
"PKD1L1",0.000175645126292884,0.278659709764871,0.15,0.057,1
"SIK3",0.000180745350776254,0.299689133195432,0.292,0.172,1
"AGAP1",0.000201348284376364,0.298919687157726,0.32,0.198,1
"PLP2",0.000205553768595213,0.252912189804074,0.183,0.084,1
"RASGRF2",0.000221160832603515,0.373467580930803,0.477,0.359,1
"FILIP1L",0.00022935265536982,0.33935086773222,0.185,0.084,1
"SRPK2",0.000238616563362128,0.337955833354614,0.491,0.355,1
"CMTM8",0.000248055039398762,0.460878916415592,0.32,0.206,1
"RCAN2",0.000286937019368913,0.347617945403581,0.442,0.328,1
"CBLB",0.000295880170482891,0.294777403680864,0.511,0.389,1
"MBD5",0.000300555748214431,0.273532006500617,0.282,0.164,1
"MYO1D",0.00031065859498501,0.397226148852692,0.464,0.34,1
"PPP6R3",0.000331862577920822,0.300854022242319,0.341,0.229,1
"TANC1",0.000351493041277372,0.263201880500898,0.276,0.164,1
"EXT1",0.000353576288343941,0.431184155777267,0.471,0.344,1
"RAPGEF4",0.000397828354838257,0.398371615054118,0.485,0.374,1
"DYSF",0.000431836207699772,0.323849030834326,0.446,0.286,1
"CD99",0.000470248874608674,0.412592323371208,0.554,0.401,1
"TIMP1",0.000477834617108215,0.312447919056243,0.46,0.569,1
"PKP4",0.000485042535376921,0.360125877464917,0.515,0.393,1
"CREB1",0.000487089920957902,0.266222011774998,0.424,0.317,1
"TCF12",0.000499528896170319,0.356067161637477,0.477,0.34,1
"RAB3GAP1",0.000581948529540927,0.261326608268464,0.325,0.225,1
"ANKRD17",0.000617097804857725,0.352616162564925,0.465,0.351,1
"GAB1",0.000636889014971404,0.345546765499241,0.416,0.298,1
"PDE1C",0.00065089953750443,0.303902642328418,0.302,0.198,1
"RERE",0.000665949396280108,0.391245493812362,0.548,0.439,1
"PKM",0.000669028698424147,0.400184546285883,0.475,0.328,1
"CLCN3",0.000678207250844607,0.270384061402771,0.408,0.305,1
"GNAQ",0.000763053018987202,0.344076640462231,0.507,0.385,1
"MYO1E",0.000783628734435024,0.318305059519254,0.552,0.439,1
"CADM1",0.000849582034392629,0.282802289064573,0.272,0.168,1
"FOXN3",0.00087795903376579,0.335528046059143,0.42,0.305,1
"CYP26B1",0.000881979555266747,-0.327697516983471,0.298,0.412,1
"MAGI2",0.000984259798856969,0.395927986751658,0.132,0.057,1
"TBC1D8",0.00101484430160986,0.284876043612181,0.396,0.263,1
"RGL1",0.00105496101821793,0.288965424749343,0.42,0.324,1
"SMARCA4",0.00117184172841898,0.277629117678861,0.359,0.252,1
"RAPGEF2",0.00146815927352526,0.305623036937686,0.464,0.34,1
"TNFSF10",0.00147531446300952,0.266231577328186,0.391,0.267,1
"IGF1R",0.00152554591448175,0.316452581154758,0.402,0.309,1
"PAM",0.00153691865235471,0.35784232728889,0.424,0.313,1
"STC2",0.00165871527773493,-0.517441214550799,0.458,0.527,1
"PLEKHG1",0.00178493457042887,0.311019287244506,0.493,0.344,1
