ionIdx	ionMz	ionAverageInt	ionTopFormula	ionTopIon	ionTopName	D1 LG	D1 HG	D2 LG	D2 HG	D3 LG	D3 HG	D4 LG	D4 HG	D5 LG	D5 HG		
563	267.1245	41495.99284	C14H20O5	-H(-)	Ripazepam &1	31354.5	35806.5	22295.5	22521	30369.5	31331	34776	29540.5	32184.5	31957	HMDB0094599	HMDB0094599
425	221.1543	48784.90472	C14H22O2	-H(-)	Rishitin	53936.5	60686.5	37494.5	42983.5	52015	47734.5	51837.5	53367.5	50644.5	53131.5	CHEBI:85803	CHEBI:85803
701	314.0788	12605.42701	C17H15O6	-H(-)	Rosinidin	12745.5	11351	10874	11100	12063	12379.5	11054	11013	12481.5	11829	HMDB0012459	HMDB0012459
464	233.1190	20498.94975	C14H18O3	-H(-)	"S,11S)-Pterosin C"	22160.5	24671	15114	17420	25483	26983	24012.5	23539	21710	21508.5	HMDB0133719	HMDB0133719
635	291.0989	12232.48765	C14H16N2O5	-H(-)	"S,4S)-Monatin"	11146	12394.5	8545.5	9286	10372.5	8891	10957	15413.5	12365	13283	C17756	C17756
173	154.0506	11668.05324	C7H9NO3	-H(-)	"S,5S)-Carbapenam-carboxylic..."	12171.5	11125	8783.5	9052.5	11732	10577	11260	11969	12634	13096	HMDB0041802	HMDB0041802
716	317.1396	18527.20197	C18H22O5	-H(-)	"S,E)-Zearalenone"	20635.5	20528	10778	13400	16883	20959	19939	23018.5	21796.5	19866	HMDB0133719	HMDB0133719
1192	762.0936	9387.752087	C21H32N7O18P3	-H(-)	S)-6Hydroxy-tetrahydronicot...	9234.5	9438.5	9122.5	9023	10115.5	12841	15353.5	17036.5	11412.5	10893.5	HMDB0124594	HMDB0124594
608	283.1916	38912.09813	C16H28O4	-H(-)	S)-Juvenile hormone III diol	38395	41889	25145.5	26521	38023	33853.5	37120	36000.5	37630	37710	HMDB0126510	HMDB0126510
1075	529.4618	24105.00204	C35H62O3	-H(-)	Sabadelin	4955	5877	5612.5	5526	5055.5	5254.5	5203.5	5101.5	6645	5689.5	HMDB0060754	HMDB0060754
307	194.0460	25364.55731	C9H9NO4	-H(-)	Salicyluric acid	9285	14765.5	7365	11555	9619.5	10683.5	13361	13800.5	12613.5	12209	HMDB0036182	HMDB0036182
544	261.1855	11523.76502	C17H26O2	-H(-)	Santalyl acetate	10634	12331.5	9125.5	9997	12615.5	12371	11423	11637	11342.5	11644.5	HMDB0125227	HMDB0125227
636	291.1249	33335.29251	C17H16N4O	-H(-)	SB 206553	16053	15833.5	11294.5	12399.5	15780.5	15310.5	16565	15111.5	18612.5	15876.5	HMDB0036047	HMDB0036047
1011	467.3373	8059.55897	C27H48O6	-H(-)	Scymnol	6731	5507	5254.5	5527.5	4660	5031.5	7358.5	6399.5	6846.5	6466	HMDB0037739	HMDB0037739
345	201.1129	89122.87335	C10H18O4	-H(-)	Sebacic acid	87525	95811	57619	67037	84803.5	80252.5	96253	82397.5	89352	85375.5	C11462	C11462
941	419.1198	10615.40682	C17H24O12	-H(-)	Secogalioside	12127	10072	11809	12063.5	12363.5	11271	12110	11754	13829.5	12807.5	HMDB0125227	HMDB0125227
473	236.0784	83466.70267	C8H15NO7	-H(-)	Sepiapterin &2	164723.5	96170.5	21894	15454.5	148617.5	162943.5	154135.5	153223.5	111410	100346.5	CHEBI:87246	CHEBI:87246
44	104.0349	36718.44996	C3H7NO3	-H(-)	Serine	22458	67870	17766	52049.5	12707	14784.5	25293	24377	19823	38911	CHEBI:16182	CHEBI:16182
234	173.0455	76723.40395	C7H10O5	-H(-)	Shikimate	85724.5	77065.5	48993.5	58556	90688.5	84553.5	94742.5	83204.5	101312.5	98911	HMDB0036597	HMDB0036597
1138	632.2043	10840.23202	C23H39NO19	-H(-)	Sialyllactose	7152.5	7161.5	8197	9486.5	6526.5	6590.5	8415.5	16827	8234	8572.5	HMDB0114643	HMDB0114643
373	209.0825	52620.24996	C11H14O4	-H(-)	Sinapyl alcohol	58338	61968.5	32473.5	35731.5	56013	50395	59765.5	54166.5	59440	54639	HMDB0010341	HMDB0010341
820	358.0275	13943.46292	C10H17NO9S2	-H(-)	Sinigrin	16572.5	15955.5	9614	10242.5	15029	15224	15835	15700.5	14275	13583	HMDB0031130	HMDB0031130
1168	701.5596	25271.42753	C39H79N2O6P	-H(-)	SM(d18:0/16:1)	27309.5	44612	50814	50373	14239	16012.5	33104	32746	22314.5	29097	HMDB0043204	HMDB0043204
1216	815.7023	10910.90252	C47H97N2O6P	-H(-)	SM(d18:0/24:0)	11363	10143	17844.5	15139	9556	10131.5	13480	12533	18654	16236	HMDB0124594	HMDB0124594
122	136.0162	44316.41713	C7H5O3.	-H(-)	Sodium salicylate	47986.5	46564	36926	37117	44101.5	45513	44220	43701.5	42669.5	46402	HMDB0127950	HMDB0127950
960	427.3072	7569.256194	C24H44O6	-H(-)	Sorbitan oleate	7828	6816	5507	5095	6480.5	7111.5	6917	7567.5	7265	6380	HMDB0115038	HMDB0115038
658	300.2909	6881.684078	C18H39NO2	-H(-)	Sphinganine	8864	9879	5753	6249.5	6958	6665	8740	9363.5	7485.5	7791	HMDB0094599	HMDB0094599
860	378.2410	9068.033702	C18H38NO5P	-H(-)	Sphingosine phosphate	7829	13449.5	6188.5	6845.5	7534.5	7857.5	8005.5	10357	7650	7998.5	HMDB0127029	HMDB0127029
565	267.2685	9871.593926	C18H36O	-H(-)	Stearaldehyde	13554.5	15205.5	8269.5	8843	8761	7846.5	10889	11023.5	9505	10268	HMDB0112223	HMDB0112223
844	368.3171	11696.78411	C22H43NO3	-H(-)	Stearoyl GABA	6190.5	5934	4612.5	5086.5	5187	5123	5091	5539.5	5757.5	5295.5	C20483	C20483
1068	523.3646	7267.320718	C26H55NO7P	-H(-)	Stearoylglycerophosphocholine	6463.5	4422	6532.5	6365.5	5192.5	5028	6080.5	5749.5	6312	5238	C19422	C19422
1069	524.2986	15005.48878	C24H48NO9P	-H(-)	Stearoylglycerophosphoserine	23871	43179.5	7504	9227	8120	9286.5	18881	20725	13489.5	14695	HMDB0060754	HMDB0060754
743	327.1632	13730.35933	C17H28O4S	-H(-)	Steryl sulfate	11234.5	12504.5	11189	11674.5	12175.5	14704	15339	13353.5	18565.5	21054	CHEBI:84527	CHEBI:84527
21	85.0294	178965.9092	C4H6O2	-H(-)	Succinic aldehyde	144232.5	238217	69046.5	80961	194557.5	320351.5	148487.5	311622.5	130817	230570.5	HMDB0039219	HMDB0039219
399	214.0720	16280.28345	C9H13NO5	-H(-)	Succinylproline	17675.5	17702	10517	13592.5	16858.5	18156.5	20790	21435	17707	21371	CHEBI:88775	CHEBI:88775
91	125.0967	36063.77922	C6H12N3	-H(-)	Sulcatone &1	34008.5	38406	25742	30583	33412.5	30797.5	35667	35109	36608	35389.5	HMDB0035667	HMDB0035667
598	279.0552	52947.69321	C11H12N4O3S	-H(-)	Sulfametopyrazine	72045	68104	28493	28604	72015	72752	82154	81940.5	76082	75397	CHEBI:48400	CHEBI:48400
499	248.0490	9740.05959	C11H11N3O2S	-H(-)	Sulfapyridine	9203	7735	4411	5589	7932	6416.5	7362.5	7536	7609	7621.5	HMDB0135798	HMDB0135798
905	403.1131	10950.22942	C23H20N2O3S	-H(-)	Sulfinpyrazone	13114.5	13239	7337	6598	12555	16226.5	12263	20827.5	11523.5	12212	HMDB0127029	HMDB0127029
337	199.9683	7997.994649	C3H7NO5S2	-H(-)	Sulfo-Cys	6372	7618.5	10637.5	12823.5	4593.5	4244.5	14365	12677.5	9857	10561.5	C03033	C03033
277	184.9909	65688.23279	C7H6O4S	-H(-)	Sulfobenzaldehyde	79335.5	76607	51586.5	55713	72314	76487.5	79623	75585	91129	86104.5	C11462	C11462
340	200.9865	28770.53665	C7H6O5S	-H(-)	Sulfobenzoate	31376	30427	23020	25128	29281	32485.5	30692	30381.5	34543	34852	CHEBI:17985	CHEBI:17985
1203	778.5156	45907.54566	C40H77NO11S	-H(-)	Sulfohexosylceramide (d18:1...	52014	70347	72140.5	81567	29849	30060.5	77458.5	73751.5	47269.5	59662	HMDB0124594	HMDB0124594
1213	806.5447	53261.23698	C42H81NO11S	-H(-)	Sulfohexosylceramide (d18:1...	66541.5	82477.5	52252.5	78576	30747	31331.5	89156.5	86681.5	54248	69486	HMDB0124594	HMDB0124594
501	249.0226	26574.50752	C12H10O4S	-H(-)	Sulfonyldiphenol	26352	23485.5	23823	28457.5	23776.5	21411.5	35538	29815.5	29850	27307	C02495	C02495
407	216.9819	26590.33087	C7H6O6S	-H(-)	Sulfosalicylic acid	40618.5	36586.5	16514	18333	21720.5	23756	25154	26013.5	26351.5	28230.5	HMDB0127029	HMDB0127029
356	204.9816	25894.10614	C6H6O6S	-H(-)	Sulfoxymethylfurfural	16287.5	17206	14981.5	15969	15130.5	16512	24738.5	21842	19090.5	17723	HMDB0125227	HMDB0125227
715	317.0659	15399.96927	C16H14O7	-H(-)	Tamarixetin	19916	16337	7646.5	7432	16928	21395.5	18787	26159.5	15350	15876.5	HMDB0129387	HMDB0129387
161	149.0095	58936.3039	C4H6O6	-H(-)	Tartaric acid &1	44052.5	46555	29053	31811	40820.5	43248	43436	39793	45172	44770.5	C09938	C09938
85	124.0073	285259.6662	C2H7NO3S	-H(-)	Taurine	65679	91330.5	395270	591602	57020	63698.5	712893	701821.5	336287	395351	C15159	C15159
1058	513.2304	11271.2409	C33H30N4O2	-H(-)	Telmisartan	15170.5	8027	6567.5	7950.5	14231.5	15708	15525.5	14976.5	11025	9127.5	CHEBI:80837	CHEBI:80837
617	286.0720	8438.971767	C9H14N5O4P	-H(-)	Tenofovir &1	8813.5	9069	6508.5	6795	7801	7837	12272	11433.5	9596.5	10052	HMDB0036697	HMDB0036697
534	257.1756	44723.75538	C14H26O4	-H(-)	Tetradecanedioic acid	43354.5	43230	25407	25773.5	45382.5	43557	50439	48111	52568.5	44363	HMDB0133838	HMDB0133838
306	193.1074	12651.30347	C8H18O5	-H(-)	Tetraethylene glycol	11088	14336	9831	16423.5	12322	12598	13315	13283.5	13795	16907.5	C01875	C01875
285	187.0614	120992.4788	C8H12O5	-H(-)	Tetrahydro-furan-diacetic acid	122863.5	109748	88228.5	118179.5	130100.5	111491	145387.5	121644	149818	162321.5	CHEBI:84328	CHEBI:84328
1082	539.2498	13776.13935	C27H40O11	-H(-)	Tetrahydroaldosterone-glucu...	14676.5	11961	7576.5	8062	14980.5	15469	15863.5	14193	11632.5	11382.5	CHEBI:85803	CHEBI:85803
800	349.2378	12215.67227	C21H34O4	-H(-)	Tetrahydrocorticosterone	9103	14704.5	6779	6612	7795	15626.5	9322	12042	9324.5	13121.5	HMDB0127029	HMDB0127029
225	170.0458	41259.57652	C7H9NO4	-H(-)	Tetrahydrodipicolinate	17459	16518.5	9660.5	10970	199975.5	120166.5	16390.5	17472.5	69839.5	48645	C16640	C16640
310	195.0150	14203.68482	C6H4N4O4	-H(-)	Tetrahydroxypteridine	14902	15806	11630.5	11226.5	10991	12629.5	14296	15167	12583	16042.5	HMDB0029987	HMDB0029987
510	251.1287	27542.12481	C14H20O4	-H(-)	Tetramethyl-(oxobutyl)-cycl...	25202.5	29289.5	26372.5	22891.5	24417	23984	26790.5	24622	28641.5	26449.5	HMDB0062407	HMDB0062407
257	179.1072	18600.77977	C11H16O2	-H(-)	Tetramethyl-dioxaspiro[4.4]...	17805.5	20140	11777	12778	17063.5	17633.5	21492	23732.5	16913.5	20212	HMDB0112232	HMDB0112232
360	205.1600	4267936.177	C14H22O	-H(-)	Tetramethylbutyl)-phenol	4023146	4724109.5	2992059	3367474	4152128	4016579	3928220	3848068	3705808.5	3784248.5	HMDB0028785	HMDB0028785
618	286.0925	11634.14968	C12H17NO7	-H(-)	Tetraphyllin B	19424	11326.5	6739	6703.5	18222.5	11246	17969.5	11374	21246	12089	CHEBI:28631	CHEBI:28631
75	119.0350	86567.75059	C4H8O4	-H(-)	Tetrose	68904.5	87052	46204.5	59466	74669.5	105575	75075	104204	82593	109452	HMDB0032532	HMDB0032532
1044	497.3857	18487.75829	C29H54O6	-H(-)	TG(10:0/8:0/8:0)	35948.5	15361	6420	6049.5	30089.5	30898	30268.5	28476	18348	14870	CHEBI:16832	CHEBI:16832
1199	771.6516	18733.74641	C49H88O6	-H(-)	TG(14:0/14:0/18:3)	16131	25345	36103.5	31138	13382	11546	23848.5	24354.5	22330	22008.5	HMDB0124594	HMDB0124594
1251	959.8068	10471.52353	C63H108O6	-H(-)	TG(14:0/24:1/22:6)	12639	7591.5	12258	9275.5	12252.5	14258.5	14454	15020	15487	15788.5	HMDB0124594	HMDB0124594
1194	765.6032	22050.49156	C49H82O6	-H(-)	TG(14:1/14:1/18:4)	20754.5	28400	42807	45625	12217	13239.5	30647.5	30821	21022	25641	HMDB0124594	HMDB0124594
1207	791.6189	14527.4517	C51H84O6	-H(-)	TG(14:1/14:1/20:5)	13728	18023.5	26328.5	25224	9510	10727	17923	17875	15144.5	16116	HMDB0124594	HMDB0124594
1235	893.6669	18657.07264	C59H90O6	-H(-)	TG(14:1/20:5/22:6)	21461	24535.5	18801.5	20340	15004	15449	25859	24474.5	22706	23374.5	HMDB0124594	HMDB0124594
1228	871.7753	9203.221441	C56H104O6	-H(-)	TG(15:0/16:0/22:2)	10670	7533.5	9552	9773	10569	11171	12061	10828	15889	15138	HMDB0124594	HMDB0124594
1212	805.7657	10808.8474	C52H102O5	-H(-)	TG(15:0/16:0/o-18:0)	12697	11270	10797.5	10493	10761.5	10313	12084	12733	19271.5	17453.5	HMDB0124594	HMDB0124594
1236	893.7605	9307.280066	C58H102O6	-H(-)	TG(15:0/18:0/22:5)	11565.5	6020	9558	9791.5	10351.5	11186	11659	10082.5	17909	15819	HMDB0124594	HMDB0124594
1256	973.8226	9017.369989	C64H110O6	-H(-)	TG(15:0/24:1/22:6)	11825.5	6724.5	8535.5	7591.5	12998.5	12859	12863	11444.5	14510	12643	HMDB0124594	HMDB0124594
1201	775.6811	11037.95214	C49H92O6	-H(-)	TG(16:0/14:0/16:1)	9608.5	9999	18901	16418	9624	10434.5	12809	10839.5	13752	13535	HMDB0124594	HMDB0124594
1232	881.7598	18517.63474	C57H102O6	-H(-)	TG(16:0/18:0/20:4)	27601.5	11578.5	18716	13199.5	22861.5	23327.5	25560.5	21824	42259	29735	HMDB0124594	HMDB0124594
1239	901.7298	14823.47127	C59H98O6	-H(-)	TG(16:0/20:4/20:4)	18031	13789.5	17011.5	13924.5	18300.5	18114.5	20239.5	18147	26737.5	21573	HMDB0124594	HMDB0124594
1244	927.7442	8896.20119	C61H100O6	-H(-)	TG(18:1/20:4/20:4)	9393.5	6070.5	12346.5	12417	8256.5	10058	10969	11136.5	13023.5	12171.5	HMDB0124594	HMDB0124594
1250	951.8751	10367.31682	C63H116O5	-H(-)	TG(20:0/22:4/o-18:0)	15291.5	7918.5	7888	7396	12741	15695.5	15061	14642	16578.5	15099.5	HMDB0124594	HMDB0124594
1249	949.7301	8930.380755	C63H98O6	-H(-)	TG(20:4/20:4/20:4)	9583	6444	13934.5	11358.5	9146	10584	11416.5	10106.5	13133.5	12250	HMDB0124594	HMDB0124594
1259	983.9370	10291.88786	C65H124O5	-H(-)	TG(22:0/22:2/o-18:0)	15881	8106.5	7321	8726.5	14073	17260	15228.5	15452.5	12184	12144.5	HMDB0124594	HMDB0124594
1253	971.7138	10175.08806	C65H96O6	-H(-)	TG(22:6/18:3/22:6)	12399.5	11946.5	13092.5	10064.5	9555.5	10684	12162	13522.5	14055	16323.5	HMDB0124594	HMDB0124594
1265	1021.7299	12413.56431	C69H98O6	-H(-)	TG(22:6/22:6/22:6)	19714	15506.5	10958	8955	14071	14260	22598.5	20601.5	16267	17103	HMDB0124594	HMDB0124594
1083	539.4308	26878.16333	C32H60O6	-H(-)	TG(8:0/8:0/a-13:0)[rac]	7922.5	6435	5709.5	5162	8246.5	8845	7133	7278.5	7699	7006	CHEBI:85803	CHEBI:85803
646	297.0959	77344.1969	C8H19N4O6P	-H(-)	Thalassemine	156679.5	47536.5	37539.5	19690	130884.5	119612	141207.5	110089	154950.5	99048.5	HMDB0000731	HMDB0000731
1231	881.6312	14569.12341	C57H86O7	-H(-)	Thermocryptoxanthin-11	13732.5	17259	21376.5	17207	8844.5	12841	15835	21508.5	20532.5	20725	HMDB0124594	HMDB0124594
338	200.0289	10066.96086	C10H7N3S	-H(-)	Thiabendazole	9682.5	10121.5	7859.5	8256	9409.5	13246	9894.5	10325.5	7887	10245	C03033	C03033
415	219.0339	39219.11648	C9H16S3	-H(-)	Thidiazuron &1	37200	38054.5	21108.5	23740	31024.5	77475	35013	65151	45365	76671.5	CHEBI:18010	CHEBI:18010
130	141.0019	104317.7924	C6H6O2S	-H(-)	Thien-ylacetate	111198	131923.5	71190	77173.5	105115.5	98117.5	113576	112345.5	117532	119533	HMDB0132938	HMDB0132938
15	74.9908	10113.91374	C2H4OS	-H(-)	Thioacetic acid	8115	9949	5893	7389.5	9019.5	8854.5	9584	8492.5	8115	10126.5	HMDB0002217	HMDB0002217
160	148.9910	20459.03324	C4H6O4S	-H(-)	Thiodiacetic acid	18921	35584.5	7830	12242.5	15157	36247.5	15575.5	30431	15652	28196.5	HMDB0035122	HMDB0035122
26	90.9856	4986.077861	C2H4O2S	-H(-)	Thioglycolic acid	4268.5	4317	3150	2705	4278	4722.5	3803.5	4629.5	4079.5	3720	HMDB0002043	HMDB0002043
372	209.0651	39561.34768	C11H14O2S	-H(-)	Thiolactomycin	36911	34284.5	16974.5	18957	42979	46569	42087.5	38268	37213.5	36356	HMDB0140276	HMDB0140276
378	210.9523	28654.24475	C8H4O3S2	-H(-)	Thiotropocin	9004.5	8134.5	10933.5	11364	9099.5	10569	9399	9164.5	11153.5	10553.5	HMDB0129387	HMDB0129387
118	135.0295	103441.5429	C4H8O5	-H(-)	Threonate	126649	52682	29287	37686.5	107391.5	103648	153397	156902.5	137905	131894	CHEBI:66879	CHEBI:66879
74	118.0505	44413.88541	C4H9NO3	-H(-)	Threonine	34253	48873	15285.5	24691.5	21678.5	27406	26456	26345.5	24492	33529.5	HMDB0035667	HMDB0035667
483	242.1408	14378.73712	C12H21NO4	-H(-)	Tiglylcarnitine	15110.5	14855	7010.5	8579.5	16347.5	18817.5	23687.5	23618.5	14952.5	17263	HMDB0127029	HMDB0127029
1101	561.2266	7039.847898	C28H38N2O8S	-H(-)	TMC 126	6420.5	5157	6878.5	6444.5	5858	6145.5	6378.5	6295	5945	5587	HMDB0056142	HMDB0056142
966	429.3736	102386.3066	C29H50O2	-H(-)	Tocopherol	168713.5	248115	44775	93938	66280.5	81525	138387.5	139542	95660.5	133985.5	HMDB0094599	HMDB0094599
27	91.0552	24022.76724	C7H8	-H(-)	Toluene	29373	34553.5	19480.5	24134	35065.5	33328	30135.5	27769.5	26873	29253	HMDB0002601	HMDB0002601
90	125.0605	54297.39461	C7H10O2	-H(-)	Toluene-cis-dihydrodiol	49397	56099.5	37956.5	52672.5	55152	50675.5	57102.5	50374	53864	64444.5	HMDB0003282	HMDB0003282
227	171.0122	313605.6601	C7H8O3S	-H(-)	Toluene-sulfonate	499825	612328	192062.5	279813.5	397764	325290	553902.5	431493	455908.5	450903	C13744	C13744
945	420.1568	17935.89335	C23H23N3O5	-H(-)	Topotecan	23856.5	25953	5374.5	5508.5	16855	34531	31949	48298.5	15563.5	22258	CHEBI:85805	CHEBI:85805
1195	769.4382	8749.704113	C40H66O14	-H(-)	Torvoside E	8763.5	9319.5	22349.5	14966.5	5784	6448.5	9217	10150.5	8089	8406	HMDB0124594	HMDB0124594
1241	911.4794	16807.16872	C50H72O15	-H(-)	Tragopogonsaponin K	19313.5	17129	25795.5	36170.5	11738	13331.5	20963	22009	21197.5	22688	HMDB0124594	HMDB0124594
1247	943.5053	57572.09236	C51H76O16	-H(-)	Tragopogonsaponin M	66035	93924	68651	119289	40290	43063.5	80585.5	73465	67017	76440.5	HMDB0124594	HMDB0124594
438	227.1293	50547.90022	C12H20O4	-H(-)	Traumatic acid	48624.5	57965.5	34022	34630	47928	49516.5	49996	49726	47060.5	48774	CHEBI:88775	CHEBI:88775
920	409.0554	21550.75365	C21H14O9	-H(-)	Triacetoxycoumestan	27499.5	29749.5	27724.5	28603.5	24716	28981.5	27951	25843.5	29014.5	26239.5	HMDB0125227	HMDB0125227
572	270.2081	30032.19094	C15H29NO3	-H(-)	Tridecanoylglycine	17716.5	12527	10722	13787.5	18218	17539.5	22363.5	16199.5	16084	17138	HMDB0127348	HMDB0127348
286	187.0753	45171.25792	C12H12O2	-H(-)	Trigoforin	39575	30812	31532.5	33937.5	72716.5	44035	43998	37513	57409	47345	HMDB0132807	HMDB0132807
754	329.2339	30651.09257	C18H34O5	-H(-)	TriHOME	29717.5	26746.5	22397.5	21991	24343.5	23684	27642.5	26515	29363	28270	HMDB0125227	HMDB0125227
1045	499.0885	12344.37711	C24H20O12	-H(-)	trihydroxy-({methoxy-oxo-tr...	15682	12648	8905	7728	16351.5	20234	16088	19044	13227	12550.5	C18021	C18021
350	203.0560	65222.22592	C8H12O6	-H(-)	Trihydroxy-(hydroxymethyl)-...	69916	64342.5	31429.5	47471.5	72023	66298.5	84912	67544.5	82956.5	82748.5	C03033	C03033
610	284.0691	31048.17671	C16H13O5	-H(-)	trihydroxy-(methoxyphenyl)-...	29333.5	39520.5	22115	29974.5	33803	37970	54685	53852.5	33863.5	41071	HMDB0127029	HMDB0127029
921	409.0782	15940.20265	C18H18O11	-H(-)	trihydroxy-{[(methoxy-benzo...	16769.5	23618	26016.5	29968	15758.5	14165.5	19964	15477	21854	19106	CHEBI:86088	CHEBI:86088
873	383.1711	12416.65413	C19H28O8	-H(-)	trihydroxy-{[(methoxyphenyl...	12113	10196	7645	8074.5	11381.5	12456	12880.5	12096.5	12362	11660	CHEBI:78646	CHEBI:78646
92	126.0193	12639.82256	C5H5NO3	-H(-)	Trihydroxypyridine	9534	10975.5	10929	9930	11344.5	12291	17155	14229	13337.5	12681.5	HMDB0035667	HMDB0035667
759	331.2497	10156.82345	C18H36O5	-H(-)	Trihydroxystearic acid	11319.5	9310.5	8223.5	8003.5	8636	9869	9593	10986	10706	11048.5	HMDB0112223	HMDB0112223
509	251.0930	29327.34341	C13H16O5	-H(-)	Trimethoxyphenyl)-butanedione	35910.5	34982	22402	23422	35538.5	30739.5	40219	34757.5	35428	35223.5	HMDB0127029	HMDB0127029
843	368.1735	12476.01533	C19H23N5O3	-H(-)	Trimetrexate	9256	9133.5	9239.5	9462.5	7545	7581.5	8272	8409.5	10540.5	8529.5	HMDB0127029	HMDB0127029
1049	503.1614	30137.51587	C18H32O16	-H(-)	Triose	49738.5	74862	17257	19609.5	21360	25443.5	49697	57638	31316.5	39671	HMDB0060754	HMDB0060754
1226	867.0158	34702.765	C34H24N6O14S4.	-H(-)	Trypan Blue	68985.5	26530	11538.5	10782.5	57347.5	68236	66386.5	60899	47289	43854	HMDB0124594	HMDB0124594
352	203.0828	109071.3168	C11H12N2O2	-H(-)	Tryptophan	40593	62720.5	11553.5	20871	11520.5	13585	30304	35261.5	26054	28780	CHEBI:88709	CHEBI:88709
853	373.2223	14238.2686	C19H34O7	-H(-)	Tsangane L hexoside	14799.5	24705	12131	13984	14272.5	12087	18749.5	16035	13659	16537.5	HMDB0000623	HMDB0000623
1121	591.3892	9058.283395	C34H56O8	-H(-)	Tuberoside	7071	7426.5	6744.5	8323	5770	7950.5	10858	10530.5	7847.5	9794	C19422	C19422
369	208.0976	15173.46602	C11H15NO3	-H(-)	Tyr-OEt	14867.5	15355	10522	12493.5	15585	17006	17066.5	15494.5	15041.5	17728	HMDB0037272	HMDB0037272
123	136.0763	10176.47643	C8H11NO	-H(-)	Tyramine	10425.5	12348.5	6841.5	9948.5	10931.5	11160	10619.5	10959	10615.5	11443.5	HMDB0141323	HMDB0141323
260	180.0666	152388.3109	C9H11NO3	-H(-)	Tyrosine	114506	197119.5	28668.5	55141	43747.5	43513.5	81501	93133	65388.5	88071.5	C09356	C09356
1127	606.0737	112140.8361	C17H27N3O17P2	-H(-)	UDP-acetyl-hexosamine	211491	349959	44080.5	72210	41053	38738	246871.5	266574.5	115160.5	141019.5	CHEBI:85803	CHEBI:85803
196	161.0237	22997.31578	C9H6O3	-H(-)	Umbelliferone	19297	28148	12779.5	14841.5	16761	31355.5	17744	31494.5	18285.5	25151.5	HMDB0130958	HMDB0130958
722	323.0287	36669.59746	C9H13N2O9P	-H(-)	UMP	24688.5	30431.5	31421.5	51090	74933	65755	36283.5	43632	37361	51118	HMDB0133719	HMDB0133719
224	169.1594	8423.892749	C11H22O	-H(-)	Undecanal	7572.5	10741.5	5768.5	5434	8804	8709	7608.5	7819	7754	8008	CHEBI:62426	CHEBI:62426
488	243.1601	54550.65521	C13H24O4	-H(-)	Undecanedicarboxylic acid	44261	49750.5	30890	31290	42175.5	43104.5	51441	44924	48004	47786	CHEBI:83775	CHEBI:83775
404	215.1289	53621.92004	C11H20O4	-H(-)	Undecanedioic acid	49914.5	52893.5	31167.5	33207.5	44684.5	59652	51893	60373	53568	63949.5	HMDB0094599	HMDB0094599
279	185.1546	119646.7865	C11H22O2	-H(-)	Undecanoic acid	122231.5	141753	94327	101855	125006.5	118637.5	122078.5	119672	116218.5	118376	HMDB0039174	HMDB0039174
484	242.1761	521208.6469	C13H25NO3	-H(-)	Undecanoylglycine	174110	191598.5	131333.5	122551	175550.5	168868	172001	171979.5	190909	201131	HMDB0000619	HMDB0000619
1243	925.6252	16288.82548	C55H92O7P2	-H(-)	Undecaprenyl PP	16211	22689	14440	15177	18606	23954	20041.5	21276.5	19589.5	22208	HMDB0124594	HMDB0124594
214	167.1442	20442.85995	C11H20O	-H(-)	Undecenal	23073	29403	15127.5	17508	27382.5	24564.5	24213.5	22672.5	19674	23814	C00850	C00850
386	211.1702	25686.19062	C13H24O2	-H(-)	Undecenyl acetate	22675.5	28626	17135.5	19512.5	24311.5	25271.5	23044	23992.5	22529.5	24483.5	CHEBI:61771	CHEBI:61771
691	311.1689	231920.1038	C17H28O3S	-H(-)	Undecylbenzenesulfonic acid	202171	214765.5	97635.5	139076.5	156569.5	256983	286640	346039	207772	517742.5	HMDB0127029	HMDB0127029
554	265.0749	54362.15967	C16H12NO3	-H(-)	Ungeremine	78307	77964.5	46853.5	43100	66107.5	50269.5	87218.5	90618	67249	79664.5	CHEBI:15557	CHEBI:15557
757	331.1755	14475.963	C16H28O7	-H(-)	Unshuoside A	11627.5	11130.5	9583.5	9269	12378.5	10579	13766	12012	14571	12650.5	HMDB0037106	HMDB0037106
816	356.1717	24858.54761	C17H27NO7	-H(-)	Uplandicine	18887	25961.5	12523.5	14495	20263	21824	20496	23022	19461	21056.5	HMDB0127029	HMDB0127029
55	111.0195	31877.02864	C4H4N2O2	-H(-)	Uracil	22710.5	26612.5	13179.5	17850.5	42031.5	31770	25249	93203	27094	26715.5	CHEBI:6151	CHEBI:6151
486	243.0625	43838.55168	C9H12N2O6	-H(-)	Uridine	27144	26515	18022.5	21002	45667	38565.5	31735	57520	35439.5	32233.5	CHEBI:84523	CHEBI:84523
1114	579.0270	27489.08173	C15H22N2O18P2	-H(-)	Uridine PP glucuronic acid	20188	26475.5	17114.5	21644	77651	86670	25202	26728.5	25976.5	35265	HMDB0060754	HMDB0060754
125	137.0356	376463.5315	C6H6N2O2	-H(-)	Urocanate	258699	882719	272953.5	725870.5	148676	178658	267556	283326	240048	485969.5	HMDB0132675	HMDB0132675
380	211.0403	14489.448	C13H8O3	-H(-)	Urolithin B	12414.5	13001.5	10373.5	10864.5	20625	16170	13955.5	13291.5	13817	15185	HMDB0112223	HMDB0112223
